SUBJECT|ANT_E|ANT_E_BUCKET|RECALL|TRIAL|DATE|TIME|CONDITION|STIMULUS|PROFILE|SINGLE_OCC|HIGH_SPEED|INTELL_MATCH|INTELL_VISBL|SPEED_VISBL|OCC_VISBL|DECISION_POSSBL|SHOT|ERROR|DECISION_TIME|REACTION_TIME|FEEDBACK_TIME|HIT|MISS|CR|FA
162|0|1|0|4|3062013|13:17:00|3|10.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|11541|1241|5284|0|0|1|0
162|0|1|0|5|3062013|13:17:00|3|06.BV(0,1,WA).avi|0,1,0|0|1|0|3000|10500|10199|10199|FALSCH|0|12014|1815|4108|0|0|1|0
162|0|1|0|6|3062013|13:17:00|3|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|WAHR|1|11917|-1583|14474|0|0|0|1
162|0|1|0|7|3062013|13:18:00|3|06.BV(0,1,WA).avi|0,1,0|0|1|0|3000|10500|10199|10199|FALSCH|0|11446|1247|4469|0|0|1|0
162|0|1|0|8|3062013|13:18:00|3|22.BV(1,0,OS).avi|1,0,0|1|0|0|2500|12000|10699|12000|WAHR|1|18533|6533|8125|0|0|0|1
162|0|1|0|9|3062013|13:19:00|3|47.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|WAHR|0|12902|3102|6361|1|0|0|0
162|0|1|0|10|3062013|13:19:00|3|40.BV(0,0,BV).avi|0,0,1|0|0|1|2500|14500|15800|14500|FALSCH|0|12754|-1746|3435|0|0|1|0
162|0|1|0|11|3062013|13:19:00|3|30.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|FALSCH|0|10878|3578|4524|0|0|1|0
162|0|1|0|12|3062013|13:20:00|3|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|17773|7473|4107|1|0|0|0
162|0|1|0|13|3062013|13:20:00|3|44.OS(0,0,BV).avi|0,0,0|0|0|0|2500|12500|12000|12000|FALSCH|0|15749|3749|5575|0|0|1|0
162|0|1|0|14|3062013|13:21:00|3|07.BV(1,0,WA).avi|1,0,0|1|0|0|2500|12000|10699|12000|FALSCH|0|13534|1534|5025|0|0|1|0
162|0|1|0|15|3062013|13:21:00|3|39.BV(0,0,BV).avi|0,0,1|0|0|1|2500|14500|15800|14500|FALSCH|0|11101|-3399|2949|0|0|1|0
162|0|1|0|16|3062013|13:21:00|3|18.WA(1,1,OS).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|11469|969|4357|1|0|0|0
162|0|1|0|17|3062013|13:22:00|3|03.WA(1,1,BV).avi|1,1,0|1|1|0|2500|10500|8100|10500|FALSCH|1|12686|2186|8951|0|1|0|0
162|0|1|0|18|3062013|13:22:00|3|23.BV(1,1,OS).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|14261|2761|2644|1|0|0|0
162|0|1|0|19|3062013|13:23:00|3|44.OS(0,0,BV).avi|0,0,0|0|0|0|2500|12500|12000|12000|FALSCH|0|15323|3323|6501|0|0|1|0
162|0|1|0|20|3062013|13:23:00|3|38.BV(0,0,OS).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|16749|2249|6761|0|0|1|0
162|0|1|0|21|3062013|13:24:00|3|46.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|FALSCH|0|14341|2341|4636|0|0|1|0
162|0|1|0|22|3062013|13:24:00|3|11.OS(0,1,WA).avi|0,1,0|0|1|0|1500|10000|7300|7300|FALSCH|0|8637|1337|5226|0|0|1|0
162|0|1|0|23|3062013|13:24:00|3|06.BV(0,1,WA).avi|0,1,0|0|1|0|3000|10500|10199|10199|FALSCH|0|11758|1559|1913|0|0|1|0
162|0|1|0|24|3062013|13:25:00|3|32.WA(0,0,OS).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|11589|2089|4763|0|0|1|0
162|0|1|0|25|3062013|13:25:00|3|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|FALSCH|1|16278|5579|3779|0|1|0|0
162|0|1|0|26|3062013|13:25:00|3|47.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|FALSCH|1|12117|2317|2853|0|1|0|0
162|0|1|0|27|3062013|13:26:00|3|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|11758|3958|2366|1|0|0|0
162|0|1|0|28|3062013|13:26:00|3|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|14717|1217|2247|0|0|1|0
162|0|1|0|29|3062013|13:26:00|3|12.OS(1,0,WA).avi|1,0,0|1|0|0|1500|12000|7800|12000|WAHR|1|18173|6173|6539|0|0|0|1
162|0|1|0|30|3062013|13:27:00|3|07.BV(1,0,WA).avi|1,0,0|1|0|0|2500|12000|10699|12000|FALSCH|0|16701|4701|3051|0|0|1|0
162|0|1|0|31|3062013|13:27:00|3|47.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|WAHR|0|14086|4286|2300|1|0|0|0
162|0|1|0|32|3062013|13:28:00|3|32.WA(0,0,OS).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|12150|2650|7731|0|0|1|0
162|0|1|0|33|3062013|13:28:00|3|03.WA(1,1,BV).avi|1,1,0|1|1|0|2500|10500|8100|10500|FALSCH|1|12494|1994|6573|0|1|0|0
162|0|1|0|34|3062013|13:28:00|3|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|13429|2429|2706|1|0|0|0
162|0|1|0|35|3062013|13:29:00|3|03.WA(1,1,BV).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|13582|3082|1791|1|0|0|0
162|0|1|0|36|3062013|13:29:00|3|36.WA(1,1,WA).avi|1,1,1|1|1|1|2500|10500|8100|8100|WAHR|0|13206|5106|1902|1|0|0|0
162|0|1|0|37|3062013|13:29:00|3|23.BV(1,1,OS).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|14733|3233|1189|1|0|0|0
162|0|1|0|38|3062013|13:30:00|3|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|19085|5585|1153|0|0|1|0
162|0|1|0|39|3062013|13:30:00|3|42.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|14861|3361|2299|1|0|0|0
162|0|1|0|40|3062013|13:31:00|3|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|22454|14654|10554|0|1|0|0
162|0|1|0|41|3062013|13:31:00|3|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|20173|9873|2432|1|0|0|0
162|0|1|0|42|3062013|13:32:00|3|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|13889|3190|2050|1|0|0|0
162|0|1|0|43|3062013|13:32:00|3|18.WA(1,1,OS).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|12557|2057|1885|1|0|0|0
162|0|1|0|44|3062013|13:32:00|3|15.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|FALSCH|0|11670|4370|1447|0|0|1|0
162|0|1|0|45|3062013|13:32:00|3|41.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|13877|2377|2111|1|0|0|0
162|0|1|0|46|3062013|13:33:00|3|48.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|WAHR|0|13181|3381|2498|1|0|0|0
162|0|1|0|47|3062013|13:33:00|3|25.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|14302|4002|1977|0|0|1|0
162|0|1|0|48|3062013|13:34:00|3|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|20709|10010|2418|1|0|0|0
162|0|1|0|49|3062013|13:34:00|3|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|16589|8789|3428|1|0|0|0
162|0|1|0|50|3062013|13:35:00|3|05.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|13973|3873|15020|0|0|1|0
162|0|1|0|51|3062013|13:35:00|3|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|18101|4601|2175|0|0|1|0
162|0|1|0|52|3062013|13:36:00|3|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|19534|9234|1410|1|0|0|0
162|0|1|0|53|3062013|13:36:00|3|28.OS(1,1,BV).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|14156|3156|9671|1|0|0|0
162|0|1|0|54|3062013|13:37:00|3|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|WAHR|1|19029|5529|3078|0|0|0|1
162|0|1|0|55|3062013|13:37:00|3|12.OS(1,0,WA).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|19909|7909|3809|0|0|1|0
162|0|1|0|56|3062013|13:37:00|3|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|17765|4265|2526|0|0|1|0
162|0|1|0|57|3062013|13:38:00|3|12.OS(1,0,WA).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|16772|4772|3840|0|0|1|0
162|0|1|0|58|3062013|13:38:00|3|27.OS(1,0,BV).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|16365|4365|4297|0|0|1|0
162|0|1|0|59|3062013|13:39:00|3|07.BV(1,0,WA).avi|1,0,0|1|0|0|2500|12000|10699|12000|WAHR|1|13141|1141|2351|0|0|0|1
162|0|1|0|60|3062013|13:39:00|3|27.OS(1,0,BV).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|16077|4077|1794|0|0|1|0
162|0|1|0|61|3062013|13:39:00|3|12.OS(1,0,WA).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|12973|973|2640|0|0|1|0
162|0|1|0|62|3062013|13:40:00|3|22.BV(1,0,OS).avi|1,0,0|1|0|0|2500|12000|10699|12000|FALSCH|0|16461|4461|3619|0|0|1|0
162|0|1|0|63|3062013|13:40:00|3|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|14686|1186|2223|0|0|1|0
162|0|1|0|64|3062013|13:40:00|3|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|16853|3353|2208|0|0|1|0
163|1|1|1|1|3062013|15:41:00|1|32.WA(0,0,OS).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|12465|2965|15013|0|0|1|0
163|1|1|1|2|3062013|15:42:00|1|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|13642|5842|15005|0|1|0|0
163|1|1|1|3|3062013|15:42:00|1|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|8506|-1794|15012|1|0|0|0
163|1|1|1|4|3062013|15:42:00|1|12.OS(1,0,WA).avi|1,0,0|1|0|0|1500|12000|7800|12000|WAHR|1|7195|-4805|3174|0|0|0|1
163|1|1|1|5|3062013|15:43:00|1|22.BV(1,0,OS).avi|1,0,0|1|0|0|2500|12000|10699|12000|FALSCH|0|11434|-566|2291|0|0|1|0
163|1|1|1|6|3062013|15:43:00|1|27.OS(1,0,BV).avi|1,0,0|1|0|0|1500|12000|7800|12000|WAHR|1|7731|-4269|3312|0|0|0|1
163|1|1|1|7|3062013|15:43:00|1|22.BV(1,0,OS).avi|1,0,0|1|0|0|2500|12000|10699|12000|FALSCH|0|12546|546|2787|0|0|1|0
163|1|1|1|8|3062013|15:44:00|1|11.OS(0,1,WA).avi|0,1,0|0|1|0|1500|10000|7300|7300|FALSCH|0|9355|2055|853|0|0|1|0
163|1|1|1|9|3062013|15:44:00|1|15.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|FALSCH|0|8891|1591|1733|0|0|1|0
163|1|1|1|10|3062013|15:44:00|1|20.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|WAHR|1|8595|-1505|897|0|0|0|1
163|1|1|1|11|3062013|15:44:00|1|32.WA(0,0,OS).avi|0,0,0|0|0|0|4500|11000|9500|9500|WAHR|1|8267|-1233|3331|0|0|0|1
163|1|1|1|12|3062013|15:45:00|1|11.OS(0,1,WA).avi|0,1,0|0|1|0|1500|10000|7300|7300|FALSCH|0|8130|830|2418|0|0|1|0
163|1|1|1|13|3062013|15:45:00|1|43.OS(0,0,WA).avi|0,0,0|0|0|0|2500|12500|12000|12000|WAHR|1|16107|4107|7355|0|0|0|1
163|1|1|1|14|3062013|15:45:00|1|35.WA(1,1,WA).avi|1,1,1|1|1|1|2000|10500|8100|8100|WAHR|0|9746|1646|1117|1|0|0|0
163|1|1|1|15|3062013|15:46:00|1|06.BV(0,1,WA).avi|0,1,0|0|1|0|3000|10500|10199|10199|FALSCH|0|11563|1364|962|0|0|1|0
163|1|1|1|16|3062013|15:46:00|1|12.OS(1,0,WA).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|17051|5051|934|0|0|1|0
163|1|1|1|17|3062013|15:46:00|1|34.WA(0,0,WA).avi|0,0,1|0|0|1|4500|11000|9500|9500|FALSCH|0|10635|1135|903|0|0|1|0
163|1|1|1|18|3062013|15:46:00|1|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|11978|1678|2361|1|0|0|0
163|1|1|1|19|3062013|15:47:00|1|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|12235|4435|1167|0|1|0|0
163|1|1|1|20|3062013|15:47:00|1|30.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|FALSCH|0|8443|1143|824|0|0|1|0
163|1|1|1|21|3062013|15:47:00|1|41.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|13299|1799|1676|1|0|0|0
163|1|1|1|22|3062013|15:48:00|1|13.OS(1,1,WA).avi|1,1,0|1|1|0|1500|11000|9800|11000|WAHR|0|12466|1466|809|1|0|0|0
163|1|1|1|23|3062013|15:48:00|1|16.WA(0,1,OS).avi|0,1,0|0|1|0|5000|11000|10000|10000|FALSCH|0|10930|930|1065|0|0|1|0
163|1|1|1|24|3062013|15:48:00|1|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|WAHR|1|12139|-1361|1604|0|0|0|1
163|1|1|1|25|3062013|15:49:00|1|38.BV(0,0,OS).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|13395|-1105|994|0|0|1|0
163|1|1|1|26|3062013|15:49:00|1|10.BV(0,1,BV).avi|0,1,1|0|1|1|1500|12000|10300|10300|FALSCH|0|11754|1454|788|0|0|1|0
163|1|1|1|27|3062013|15:49:00|1|40.BV(0,0,BV).avi|0,0,1|0|0|1|2500|14500|15800|14500|FALSCH|0|14239|-261|730|0|0|1|0
163|1|1|1|28|3062013|15:49:00|1|31.WA(0,0,BV).avi|0,0,0|0|0|0|4500|11000|9500|9500|FALSCH|0|11035|1535|782|0|0|1|0
163|1|1|1|29|3062013|15:50:00|1|05.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|13002|2902|2163|0|0|1|0
163|1|1|1|30|3062013|15:50:00|1|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|14906|7106|1384|1|0|0|0
163|1|1|1|31|3062013|15:50:00|1|12.OS(1,0,WA).avi|1,0,0|1|0|0|1500|12000|7800|12000|WAHR|1|13548|1548|10313|0|0|0|1
163|1|1|1|32|3062013|15:51:00|1|11.OS(0,1,WA).avi|0,1,0|0|1|0|1500|10000|7300|7300|FALSCH|0|8851|1551|2333|0|0|1|0
163|1|1|1|33|3062013|15:51:00|1|38.BV(0,0,OS).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|11019|-3481|718|0|0|1|0
163|1|1|1|34|3062013|15:51:00|1|20.WA(0,1,WA).avi|0,1,1|0|1|1|3500|10500|10100|10100|FALSCH|0|12563|2463|960|0|0|1|0
163|1|1|1|35|3062013|15:52:00|1|43.OS(0,0,WA).avi|0,0,0|0|0|0|2500|12500|12000|12000|FALSCH|0|15323|3323|1588|0|0|1|0
163|1|1|1|36|3062013|15:52:00|1|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|11147|847|2474|1|0|0|0
163|1|1|1|37|3062013|15:52:00|1|37.BV(0,0,WA).avi|0,0,0|0|0|0|2500|14500|15800|14500|FALSCH|0|12411|-2089|794|0|0|1|0
163|1|1|1|38|3062013|15:53:00|1|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|WAHR|1|11818|-1682|4344|0|0|0|1
163|1|1|1|39|3062013|15:53:00|1|30.OS(0,1,OS).avi|0,1,1|0|1|1|1000|9000|7300|7300|FALSCH|0|8115|815|835|0|0|1|0
163|1|1|1|40|3062013|15:53:00|1|39.BV(0,0,BV).avi|0,0,1|0|0|1|2500|14500|15800|14500|FALSCH|0|11714|-2786|782|0|0|1|0
163|1|1|1|41|3062013|15:53:00|1|42.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|12794|1294|2803|1|0|0|0
163|1|1|1|42|3062013|15:54:00|1|08.BV(1,1,WA).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|12410|910|1002|1|0|0|0
163|1|1|1|43|3062013|15:54:00|1|40.BV(0,0,BV).avi|0,0,1|0|0|1|2500|14500|15800|14500|FALSCH|0|11763|-2737|680|0|0|1|0
163|1|1|1|44|3062013|15:54:00|1|45.OS(0,0,OS).avi|0,0,1|0|0|1|2500|12500|12000|12000|FALSCH|0|12802|802|895|0|0|1|0
163|1|1|1|45|3062013|15:55:00|1|07.BV(1,0,WA).avi|1,0,0|1|0|0|2500|12000|10699|12000|FALSCH|0|13995|1995|2733|0|0|1|0
163|1|1|1|46|3062013|15:55:00|1|12.OS(1,0,WA).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|11930|-70|1267|0|0|1|0
163|1|1|1|47|3062013|15:55:00|1|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|14450|950|1231|0|0|1|0
163|1|1|1|48|3062013|15:56:00|1|09.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|FALSCH|1|14347|3648|6399|0|1|0|0
163|1|1|1|49|3062013|15:56:00|1|12.OS(1,0,WA).avi|1,0,0|1|0|0|1500|12000|7800|12000|WAHR|1|11856|-144|691|0|0|0|1
163|1|1|1|50|3062013|15:56:00|1|48.OS(1,1,OS).avi|1,1,1|1|1|1|1500|11000|9800|9800|WAHR|0|11514|1714|790|1|0|0|0
163|1|1|1|51|3062013|15:56:00|1|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|12115|4315|1030|0|1|0|0
163|1|1|1|52|3062013|15:57:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|12210|1910|923|1|0|0|0
163|1|1|1|53|3062013|15:57:00|1|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|FALSCH|1|12683|1984|1668|0|1|0|0
163|1|1|1|54|3062013|15:57:00|1|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|13034|5234|1166|0|1|0|0
163|1|1|1|55|3062013|15:58:00|1|08.BV(1,1,WA).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|12738|1238|861|1|0|0|0
163|1|1|1|56|3062013|15:58:00|1|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|WAHR|1|12202|-1298|604|0|0|0|1
163|1|1|1|57|3062013|15:58:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|FALSCH|1|14178|3878|2433|0|1|0|0
163|1|1|1|58|3062013|15:58:00|1|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|12882|5082|1356|0|1|0|0
163|1|1|1|59|3062013|15:59:00|1|18.WA(1,1,OS).avi|1,1,0|1|1|0|2500|10500|8100|10500|WAHR|0|12547|2047|2018|1|0|0|0
163|1|1|1|60|3062013|15:59:00|1|27.OS(1,0,BV).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|10818|-1182|897|0|0|1|0
163|1|1|1|61|3062013|15:59:00|1|41.BV(1,1,BV).avi|1,1,1|1|1|1|2500|11500|11500|11500|WAHR|0|12883|1383|1448|1|0|0|0
163|1|1|1|62|3062013|16:00:00|1|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|FALSCH|1|12930|2231|2480|0|1|0|0
163|1|1|1|63|3062013|16:00:00|1|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|12555|2255|1626|1|0|0|0
163|1|1|1|64|3062013|16:00:00|1|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|11659|3859|2534|0|1|0|0
163|1|1|1|65|3062013|16:01:00|1|08.BV(1,1,WA).avi|1,1,0|1|1|0|2500|11500|11500|11500|WAHR|0|12779|1279|931|1|0|0|0
163|1|1|1|66|3062013|16:01:00|1|22.BV(1,0,OS).avi|1,0,0|1|0|0|2500|12000|10699|12000|WAHR|1|13978|1978|1155|0|0|0|1
163|1|1|1|67|3062013|16:01:00|1|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|11939|4139|910|0|1|0|0
163|1|1|1|68|3062013|16:01:00|1|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|15155|4456|1389|1|0|0|0
163|1|1|1|69|3062013|16:02:00|1|27.OS(1,0,BV).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|11643|-357|1263|0|0|1|0
163|1|1|1|70|3062013|16:02:00|1|07.BV(1,0,WA).avi|1,0,0|1|0|0|2500|12000|10699|12000|WAHR|1|13491|1491|7538|0|0|0|1
163|1|1|1|71|3062013|16:02:00|1|22.BV(1,0,OS).avi|1,0,0|1|0|0|2500|12000|10699|12000|FALSCH|0|12875|875|2284|0|0|1|0
163|1|1|1|72|3062013|16:03:00|1|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|11819|4019|2892|0|1|0|0
163|1|1|1|73|3062013|16:03:00|1|17.WA(1,0,OS).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|14115|615|866|0|0|1|0
163|1|1|1|74|3062013|16:03:00|1|09.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|15882|5183|1332|1|0|0|0
163|1|1|1|75|3062013|16:04:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|FALSCH|1|14187|3887|4744|0|1|0|0
163|1|1|1|76|3062013|16:04:00|1|12.OS(1,0,WA).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|12155|155|1975|0|0|1|0
163|1|1|1|77|3062013|16:05:00|1|27.OS(1,0,BV).avi|1,0,0|1|0|0|1500|12000|7800|12000|FALSCH|0|14379|2379|1673|0|0|1|0
163|1|1|1|78|3062013|16:05:00|1|02.WA(1,0,BV).avi|1,0,0|1|0|0|3000|13500|10300|13500|FALSCH|0|14076|576|1626|0|0|1|0
163|1|1|1|79|3062013|16:05:00|1|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|13442|5642|1145|0|1|0|0
163|1|1|1|80|3062013|16:06:00|1|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|FALSCH|1|15395|4696|986|0|1|0|0
163|1|1|1|81|3062013|16:06:00|1|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|12963|5163|805|0|1|0|0
163|1|1|1|82|3062013|16:06:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|FALSCH|1|13898|3598|709|0|1|0|0
163|1|1|1|83|3062013|16:07:00|1|09.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|17738|7039|1724|1|0|0|0
163|1|1|1|84|3062013|16:07:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|FALSCH|1|17042|6742|887|0|1|0|0
163|1|1|1|85|3062013|16:07:00|1|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|17115|6416|1039|1|0|0|0
163|1|1|1|86|3062013|16:08:00|1|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|18354|8054|904|1|0|0|0
163|1|1|1|87|3062013|16:08:00|1|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|15426|7626|7132|0|1|0|0
163|1|1|1|88|3062013|16:09:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|17235|6935|1077|1|0|0|0
163|1|1|1|89|3062013|16:09:00|1|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|16050|8250|6978|0|1|0|0
163|1|1|1|90|3062013|16:09:00|1|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|FALSCH|1|17009|6310|2361|0|1|0|0
163|1|1|1|91|3062013|16:10:00|1|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|FALSCH|1|17531|7231|10322|0|1|0|0
163|1|1|1|92|3062013|16:10:00|1|14.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|16066|8266|2545|0|1|0|0
163|1|1|1|93|3062013|16:11:00|1|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|12330|1631|827|1|0|0|0
163|1|1|1|94|3062013|16:11:00|1|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|FALSCH|1|15531|7731|946|0|1|0|0
163|1|1|1|95|3062013|16:11:00|1|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|17634|7334|776|1|0|0|0
163|1|1|1|96|3062013|16:12:00|1|29.OS(1,0,OS).avi|1,0,1|1|0|1|1500|12000|7800|7800|WAHR|0|11066|3266|674|1|0|0|0
163|1|1|1|97|3062013|16:12:00|1|24.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|16163|5464|804|1|0|0|0
163|1|1|1|98|3062013|16:12:00|1|19.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|FALSCH|1|18147|7847|1092|0|1|0|0
163|1|1|1|99|3062013|16:13:00|1|09.BV(1,0,BV).avi|1,0,1|1|0|1|2500|12000|10699|10699|WAHR|0|15965|5266|669|1|0|0|0
163|1|1|1|100|3062013|16:13:00|1|04.WA(1,0,WA).avi|1,0,1|1|0|1|3000|13500|10300|10300|WAHR|0|15946|5646|858|1|0|0|0
